tiempo_s,vd,v,theta,alpha,omegal,omegar,ul,ur,sl,sr
259.000,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
259.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
259.200,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
259.300,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
259.400,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
259.500,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
259.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
259.700,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
259.800,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
259.900,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
260.000,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.200,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,73
260.300,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.400,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.500,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.700,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.800,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
260.900,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,73
261.000,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
261.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.200,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.300,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
261.400,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.500,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.700,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
261.800,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
261.900,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.000,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.200,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.300,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.400,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.500,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
262.700,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,73
262.800,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
262.900,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.000,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
263.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
263.200,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.300,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.400,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.500,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.700,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.800,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
263.900,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
264.000,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
264.100,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
264.200,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,73
264.300,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,73
264.400,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,73
264.500,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
264.600,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
264.700,0.0000,0.0000,0.06329,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
264.800,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,108,72
264.900,0.0000,0.0000,0.06564,-0.02196,0.0000,0.0000,0.0000,0.0000,107,72
265.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
265.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
265.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
265.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
265.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
265.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
265.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
265.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
265.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
265.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
266.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
266.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
266.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
266.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
267.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
267.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
267.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
267.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
267.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
267.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
267.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
267.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
267.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
267.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,71
268.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
268.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
268.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,71
269.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
269.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,71
269.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
269.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
269.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
269.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
269.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
269.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
269.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
269.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
270.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
270.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
270.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
271.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
271.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
271.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
271.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
271.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
271.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
271.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
271.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
271.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
271.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,72
272.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,73
272.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
272.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
272.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
272.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
273.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,73
273.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,73
273.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
273.700,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.800,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
273.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
274.100,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,73
274.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.400,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,72
274.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
274.900,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,107,73
275.200,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.500,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.600,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
275.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.000,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.300,0.0000,0.0000,0.06564,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.600,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
276.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
277.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
277.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
277.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
277.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
277.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,73
277.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
277.600,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
277.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
277.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
277.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.600,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,74
278.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
278.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,74
279.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.600,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
279.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,74
280.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.300,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.400,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.600,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.700,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.800,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
280.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
281.000,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
281.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
281.200,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
281.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,75
281.400,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,75
281.500,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
281.600,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
281.700,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
281.800,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
281.900,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
282.000,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.100,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
282.200,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,74
282.300,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
282.400,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.500,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.600,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.700,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.800,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
282.900,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.000,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.100,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.200,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.300,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.400,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.500,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,107,75
283.600,0.0000,0.0000,0.06095,-0.03294,0.0000,0.0000,0.0000,0.0000,108,75
283.700,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,74
283.800,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,109,75
283.900,0.0000,0.0000,0.06329,-0.03294,0.0000,0.0000,0.0000,0.0000,108,74
284.000,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.100,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.200,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.300,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.400,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.500,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,74
284.600,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,73
284.700,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,108,73
284.800,0.0000,0.0000,0.06329,-0.04392,0.0000,0.0000,0.0000,0.0000,107,73
284.900,0.0000,0.0000,0.06564,-0.04392,0.0000,0.0000,0.0000,0.0000,108,72
285.000,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,73
285.100,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
285.200,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
285.300,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,72
285.400,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
285.500,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
285.600,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,72
285.700,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,72
285.800,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
285.900,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,72
286.000,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
286.100,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
286.200,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.300,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.400,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.500,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.600,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.700,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.800,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
286.900,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
287.000,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
287.100,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
287.200,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,107,71
287.300,0.0000,0.0000,0.06564,-0.05490,0.0000,0.0000,0.0000,0.0000,108,72
