tiempo_s,proto,seq,vd,v,theta,alpha,omegal,omegar,ul,ur,sl_adc,sr_adc,modo_sol
28.140,v2,5789,0.000000,0.000000,0.063283,-0.061444,-0.000000,0.000000,0.000000,0.000000,1604,1062,0
28.150,v2,5790,0.000000,0.000000,0.059196,-0.063351,-0.000000,0.000000,0.000000,0.000000,1588,1081,0
28.160,v2,5791,0.000000,0.000000,0.061298,-0.067235,-0.000000,0.000000,0.000000,0.000000,1587,1062,0
28.170,v2,5792,0.000000,0.000000,0.061648,-0.067081,-0.000000,0.000000,0.000000,0.000000,1577,1049,0
28.180,v2,5793,0.000000,0.000000,0.061415,-0.063696,-0.000000,0.000000,0.000000,0.000000,1584,1058,0
28.190,v2,5794,0.000000,0.000000,0.062699,-0.062961,-0.000000,0.000000,0.000000,0.000000,1577,1040,0
28.200,v2,5795,0.000000,0.000000,0.065034,-0.060779,-0.000000,0.000000,0.000000,0.000000,1602,1045,0
28.210,v2,5796,0.000000,0.000000,0.060831,-0.059849,-0.000000,0.000000,0.000000,0.000000,1579,1058,0
28.220,v2,5797,0.000000,0.000000,0.064918,-0.052858,-0.000000,0.000000,0.000000,0.000000,1590,1034,0
28.230,v2,5798,0.000000,0.000000,0.062466,-0.045384,-0.000000,0.000000,0.000000,0.000000,1578,1043,0
28.240,v2,5799,0.000000,0.000000,0.066552,-0.035831,-0.000000,0.000000,0.000000,0.000000,1587,1017,0
28.250,v2,5800,0.000000,0.000000,0.066786,-0.026162,-0.000000,0.000000,0.000000,0.000000,1584,1012,0
28.260,v2,5801,0.000000,0.000000,0.065735,-0.013282,-0.000000,0.000000,0.000000,0.000000,1596,1033,0
28.270,v2,5802,0.000000,0.000000,0.063516,-0.004082,-0.000000,0.000000,0.000000,0.000000,1579,1035,0
28.280,v2,5803,0.000000,0.000000,0.065618,-0.001582,-0.000000,0.000000,0.000000,0.000000,1585,1023,0
28.290,v2,5804,0.000000,0.000000,0.062816,0.002961,-0.000000,0.000000,0.000000,0.000000,1561,1023,0
28.300,v2,5805,0.000000,0.000000,0.062582,0.004094,-0.000000,0.000000,0.000000,0.000000,1559,1023,0
28.310,v2,5806,0.000000,0.000000,0.065968,0.003283,-0.000000,0.000000,0.000000,0.000000,1578,1013,0
28.320,v2,5807,0.000000,0.000000,0.065501,0.005961,-0.000000,0.000000,0.000000,0.000000,1579,1018,0
28.330,v2,5808,0.000000,0.000000,0.065034,0.011504,-0.000000,0.000000,0.000000,0.000000,1579,1022,0
28.340,v2,5809,0.000000,0.000000,0.061999,0.019437,-0.000000,0.000000,0.000000,0.000000,1561,1030,0
28.350,v2,5810,0.000000,0.000000,0.063166,0.023149,-0.000000,0.000000,0.000000,0.000000,1563,1022,0
28.360,v2,5811,0.000000,0.000000,0.064100,0.028208,-0.000000,0.000000,0.000000,0.000000,1589,1040,0
28.370,v2,5812,0.000000,0.000000,0.063516,0.030896,-0.000000,0.000000,0.000000,0.000000,1575,1031,0
28.380,v2,5813,0.000000,0.000000,0.064217,0.030427,-0.000000,0.000000,0.000000,0.000000,1559,1009,0
28.390,v2,5814,0.000000,0.000000,0.062466,0.029132,-0.000000,0.000000,0.000000,0.000000,1557,1022,0
28.400,v2,5815,0.000000,0.000000,0.066902,0.025440,-0.000000,0.000000,0.000000,0.000000,1582,1009,0
28.410,v2,5816,0.000000,0.000000,0.061065,0.022394,-0.000000,0.000000,0.000000,0.000000,1565,1042,0
28.420,v2,5817,0.000000,0.000000,0.061882,0.015517,-0.000000,0.000000,0.000000,0.000000,1587,1057,0
28.430,v2,5818,0.000000,0.000000,0.062816,0.009303,-0.000000,0.000000,0.000000,0.000000,1571,1033,0
28.440,v2,5819,0.000000,0.000000,0.065735,0.002153,-0.000000,0.000000,0.000000,0.000000,1586,1023,0
28.450,v2,5820,0.000000,0.000000,0.063984,-0.006765,-0.000000,0.000000,0.000000,0.000000,1590,1042,0
28.460,v2,5821,0.000000,0.000000,0.067136,-0.013784,-0.000000,0.000000,0.000000,0.000000,1598,1023,0
28.470,v2,5822,0.000000,0.000000,0.060598,-0.019735,-0.000000,0.000000,0.000000,0.000000,1577,1058,0
28.480,v2,5823,0.000000,0.000000,0.061415,-0.028905,-0.000000,0.000000,0.000000,0.000000,1585,1059,0
28.490,v2,5824,0.000000,0.000000,0.060364,-0.035297,-0.000000,0.000000,0.000000,0.000000,1587,1070,0
28.500,v2,5825,0.000000,0.000000,0.062582,-0.041531,-0.000000,0.000000,0.000000,0.000000,1606,1070,0
28.510,v2,5826,0.000000,0.000000,0.060364,-0.046582,-0.000000,0.000000,0.000000,0.000000,1605,1088,0
28.520,v2,5827,0.000000,0.000000,0.059547,-0.054571,-0.000000,0.000000,0.000000,0.000000,1588,1078,0
28.530,v2,5828,0.000000,0.000000,0.061065,-0.061388,-0.000000,0.000000,0.000000,0.000000,1580,1057,0
28.540,v2,5829,0.000000,0.000000,0.059780,-0.060390,-0.000000,0.000000,0.000000,0.000000,1602,1090,0
28.550,v2,5830,0.000000,0.000000,0.060831,-0.061004,-0.000000,0.000000,0.000000,0.000000,1584,1063,0
28.560,v2,5831,0.000000,0.000000,0.063049,-0.061278,-0.000000,0.000000,0.000000,0.000000,1606,1066,0
28.570,v2,5832,0.000000,0.000000,0.062699,-0.061806,-0.000000,0.000000,0.000000,0.000000,1587,1050,0
28.580,v2,5833,0.000000,0.000000,0.065268,-0.062795,-0.000000,0.000000,0.000000,0.000000,1616,1057,0
28.590,v2,5834,0.000000,0.000000,0.058846,-0.060210,-0.000000,0.000000,0.000000,0.000000,1591,1087,0
28.600,v2,5835,0.000000,0.000000,0.059897,-0.055862,-0.000000,0.000000,0.000000,0.000000,1585,1072,0
28.610,v2,5836,0.000000,0.000000,0.063516,-0.051771,-0.000000,0.000000,0.000000,0.000000,1614,1070,0
28.620,v2,5837,0.000000,0.000000,0.062466,-0.049971,-0.000000,0.000000,0.000000,0.000000,1602,1067,0
28.630,v2,5838,0.000000,0.000000,0.061648,-0.049928,-0.000000,0.000000,0.000000,0.000000,1589,1061,0
28.640,v2,5839,0.000000,0.000000,0.062699,-0.044985,-0.000000,0.000000,0.000000,0.000000,1576,1039,0
28.650,v2,5840,0.000000,0.000000,0.061415,-0.037878,-0.000000,0.000000,0.000000,0.000000,1580,1054,0
28.660,v2,5841,0.000000,0.000000,0.062349,-0.031117,-0.000000,0.000000,0.000000,0.000000,1575,1041,0
28.670,v2,5842,0.000000,0.000000,0.066435,-0.022495,-0.000000,0.000000,0.000000,0.000000,1588,1019,0
28.680,v2,5843,0.000000,0.000000,0.061181,-0.015607,-0.000000,0.000000,0.000000,0.000000,1574,1050,0
28.690,v2,5844,0.000000,0.000000,0.063400,-0.008542,-0.000000,0.000000,0.000000,0.000000,1590,1047,0
28.700,v2,5845,0.000000,0.000000,0.064100,-0.001187,-0.000000,0.000000,0.000000,0.000000,1571,1022,0
28.710,v2,5846,0.000000,0.000000,0.061532,0.002605,-0.000000,0.000000,0.000000,0.000000,1567,1040,0
28.720,v2,5847,0.000000,0.000000,0.060014,0.008504,-0.000000,0.000000,0.000000,0.000000,1571,1057,0
28.730,v2,5848,0.000000,0.000000,0.065034,0.013099,-0.000000,0.000000,0.000000,0.000000,1597,1040,0
28.740,v2,5849,0.000000,0.000000,0.061532,0.013996,-0.000000,0.000000,0.000000,0.000000,1569,1042,0
28.750,v2,5850,0.000000,0.000000,0.062466,0.014024,-0.000000,0.000000,0.000000,0.000000,1575,1040,0
28.760,v2,5851,0.000000,0.000000,0.062349,0.012106,-0.000000,0.000000,0.000000,0.000000,1581,1047,0
28.770,v2,5852,0.000000,0.000000,0.063984,0.012286,-0.000000,0.000000,0.000000,0.000000,1571,1023,0
28.780,v2,5853,0.000000,0.000000,0.066552,0.015828,-0.000000,0.000000,0.000000,0.000000,1584,1014,0
28.790,v2,5854,0.000000,0.000000,0.062232,0.017183,-0.000000,0.000000,0.000000,0.000000,1587,1054,0
28.800,v2,5855,0.000000,0.000000,0.061415,0.016054,-0.000000,0.000000,0.000000,0.000000,1573,1047,0
28.810,v2,5856,0.000000,0.000000,0.063049,0.016351,-0.000000,0.000000,0.000000,0.000000,1580,1040,0
28.820,v2,5857,0.000000,0.000000,0.062582,0.013583,-0.000000,0.000000,0.000000,0.000000,1579,1043,0
28.830,v2,5858,0.000000,0.000000,0.063516,0.011040,-0.000000,0.000000,0.000000,0.000000,1584,1040,0
28.840,v2,5859,0.000000,0.000000,0.061532,0.006520,-0.000000,0.000000,0.000000,0.000000,1590,1063,0
28.850,v2,5860,0.000000,0.000000,0.062816,-0.000361,-0.000000,0.000000,0.000000,0.000000,1613,1075,0
28.860,v2,5861,0.000000,0.000000,0.062699,-0.007972,-0.000000,0.000000,0.000000,0.000000,1609,1072,0
28.870,v2,5862,0.000000,0.000000,0.063516,-0.018393,-0.000000,0.000000,0.000000,0.000000,1616,1072,0
28.880,v2,5863,0.000000,0.000000,0.061882,-0.023890,-0.000000,0.000000,0.000000,0.000000,1616,1086,0
28.890,v2,5864,0.000000,0.000000,0.059897,-0.031076,-0.000000,0.000000,0.000000,0.000000,1600,1087,0
28.900,v2,5865,0.000000,0.000000,0.060247,-0.035973,-0.000000,0.000000,0.000000,0.000000,1611,1095,0
28.910,v2,5866,0.000000,0.000000,0.059663,-0.038334,-0.000000,0.000000,0.000000,0.000000,1605,1094,0
28.920,v2,5867,0.000000,0.000000,0.061765,-0.041605,-0.000000,0.000000,0.000000,0.000000,1616,1087,0
28.930,v2,5868,0.000000,0.000000,0.063400,-0.045065,-0.000000,0.000000,0.000000,0.000000,1622,1079,0
28.940,v2,5869,0.000000,0.000000,0.063867,-0.047392,-0.000000,0.000000,0.000000,0.000000,1637,1090,0
28.950,v2,5870,0.000000,0.000000,0.059080,-0.046296,-0.000000,0.000000,0.000000,0.000000,1603,1097,0
28.960,v2,5871,0.000000,0.000000,0.056044,-0.046237,-0.000000,0.000000,0.000000,0.000000,1605,1125,0
28.970,v2,5872,0.000000,0.000000,0.060948,-0.044266,-0.000000,0.000000,0.000000,0.000000,1622,1100,0
28.980,v2,5873,0.000000,0.000000,0.057795,-0.045732,-0.000000,0.000000,0.000000,0.000000,1618,1123,0
28.990,v2,5874,0.000000,0.000000,0.057912,-0.051019,-0.000000,0.000000,0.000000,0.000000,1632,1136,0
29.000,v2,5875,0.000000,0.000000,0.058146,-0.090540,-0.000000,0.000000,0.000000,0.000000,1620,1122,0
29.010,v2,5876,0.000000,0.000000,0.053942,-0.063636,-0.000000,0.000000,0.000000,0.000000,1605,1143,0
29.020,v2,5877,0.000000,0.000000,0.058496,-0.075641,-0.000000,0.000000,0.000000,0.000000,1627,1126,0
29.030,v2,5878,0.000000,0.000000,0.058262,-0.089633,-0.000000,0.000000,0.000000,0.000000,1616,1117,0
29.040,v2,5879,0.000000,0.000000,0.060014,-0.095889,-0.000000,0.000000,0.000000,0.000000,1618,1104,0
29.050,v2,5880,0.000000,0.000000,0.054760,-0.094560,-0.000000,0.000000,0.000000,0.000000,1586,1117,0
29.060,v2,5881,0.000000,0.000000,0.054526,-0.107723,-0.000000,0.000000,0.000000,0.000000,1605,1138,0
29.070,v2,5882,0.000000,0.000000,0.057328,-0.100226,-0.000000,0.000000,0.000000,0.000000,1616,1125,0
29.080,v2,5883,0.000000,0.000000,0.056044,-0.099681,-0.000000,0.000000,0.000000,0.000000,1623,1143,0
29.090,v2,5884,0.000000,0.000000,0.056394,-0.107633,-0.000000,0.000000,0.000000,0.000000,1597,1114,0
29.100,v2,5885,0.000000,0.000000,0.057095,-0.105972,-0.000000,0.000000,0.000000,0.000000,1607,1118,0
29.110,v2,5886,0.000000,0.000000,0.057679,-0.104992,-0.000000,0.000000,0.000000,0.000000,1616,1122,0
29.120,v2,5887,0.000000,0.000000,0.057212,-0.109245,-0.000000,0.000000,0.000000,0.000000,1597,1107,0
29.130,v2,5888,0.000000,0.000000,0.058846,-0.103263,-0.000000,0.000000,0.000000,0.000000,1610,1106,0
29.140,v2,5889,0.000000,0.000000,0.059080,-0.096756,-0.000000,0.000000,0.000000,0.000000,1594,1088,0
29.150,v2,5890,0.000000,0.000000,0.058146,-0.090091,-0.000000,0.000000,0.000000,0.000000,1588,1090,0
29.160,v2,5891,0.000000,0.000000,0.061999,-0.077893,-0.000000,0.000000,0.000000,0.000000,1597,1066,0
29.170,v2,5892,0.000000,0.000000,0.058846,-0.070366,-0.000000,0.000000,0.000000,0.000000,1574,1070,0
29.180,v2,5893,0.000000,0.000000,0.063049,-0.063559,-0.000000,0.000000,0.000000,0.000000,1597,1057,0
29.190,v2,5894,0.000000,0.000000,0.058613,-0.055456,-0.000000,0.000000,0.000000,0.000000,1565,1063,0
29.200,v2,5895,0.000000,0.000000,0.060948,-0.044233,-0.000000,0.000000,0.000000,0.000000,1584,1062,0
29.210,v2,5896,0.000000,0.000000,0.060247,-0.032905,-0.000000,0.000000,0.000000,0.000000,1575,1059,0
29.220,v2,5897,0.000000,0.000000,0.060364,-0.024592,-0.000000,0.000000,0.000000,0.000000,1572,1055,0
29.230,v2,5898,0.000000,0.000000,0.061181,-0.013961,-0.000000,0.000000,0.000000,0.000000,1564,1040,0
29.240,v2,5899,0.000000,0.000000,0.060364,-0.002841,-0.000000,0.000000,0.000000,0.000000,1557,1040,0
29.250,v2,5900,0.000000,0.000000,0.063750,0.005450,-0.000000,0.000000,0.000000,0.000000,1569,1023,0
29.260,v2,5901,0.000000,0.000000,0.061882,0.013820,-0.000000,0.000000,0.000000,0.000000,1553,1023,0
29.270,v2,5902,0.000000,0.000000,0.062699,0.023179,-0.000000,0.000000,0.000000,0.000000,1535,998,0
29.280,v2,5903,0.000000,0.000000,0.062699,0.031238,-0.000000,0.000000,0.000000,0.000000,1555,1018,0
29.290,v2,5904,0.000000,0.000000,0.063049,0.034490,-0.000000,0.000000,0.000000,0.000000,1554,1014,0
29.300,v2,5905,0.000000,0.000000,0.065501,0.034404,-0.000000,0.000000,0.000000,0.000000,1584,1023,0
29.310,v2,5906,0.000000,0.000000,0.057795,0.038217,-0.000000,0.000000,0.000000,0.000000,1535,1040,0
29.320,v2,5907,0.000000,0.000000,0.060831,0.039509,-0.000000,0.000000,0.000000,0.000000,1535,1014,0
29.330,v2,5908,0.000000,0.000000,0.059897,0.035020,-0.000000,0.000000,0.000000,0.000000,1535,1022,0
29.340,v2,5909,0.000000,0.000000,0.057795,0.038866,-0.000000,0.000000,0.000000,0.000000,1535,1040,0
29.350,v2,5910,0.000000,0.000000,0.066085,0.033127,-0.000000,0.000000,0.000000,0.000000,1568,1002,0
29.360,v2,5911,0.000000,0.000000,0.061765,0.029158,-0.000000,0.000000,0.000000,0.000000,1552,1023,0
29.370,v2,5912,0.000000,0.000000,0.065034,0.024217,-0.000000,0.000000,0.000000,0.000000,1575,1018,0
29.380,v2,5913,0.000000,0.000000,0.063283,0.018960,-0.000000,0.000000,0.000000,0.000000,1582,1040,0
29.390,v2,5914,0.000000,0.000000,0.060598,0.015502,-0.000000,0.000000,0.000000,0.000000,1557,1038,0
29.400,v2,5915,0.000000,0.000000,0.061415,0.005666,-0.000000,0.000000,0.000000,0.000000,1558,1032,0
29.410,v2,5916,0.000000,0.000000,0.058496,0.001487,-0.000000,0.000000,0.000000,0.000000,1535,1034,0
29.420,v2,5917,0.000000,0.000000,0.062933,-0.005231,-0.000000,0.000000,0.000000,0.000000,1578,1039,0
29.430,v2,5918,0.000000,0.000000,0.062933,-0.013721,-0.000000,0.000000,0.000000,0.000000,1582,1043,0
29.440,v2,5919,0.000000,0.000000,0.059780,-0.021609,-0.000000,0.000000,0.000000,0.000000,1562,1050,0
29.450,v2,5920,0.000000,0.000000,0.062699,-0.030943,-0.000000,0.000000,0.000000,0.000000,1587,1050,0
29.460,v2,5921,0.000000,0.000000,0.060130,-0.031073,-0.000000,0.000000,0.000000,0.000000,1573,1058,0
29.470,v2,5922,0.000000,0.000000,0.063867,-0.039856,-0.000000,0.000000,0.000000,0.000000,1597,1050,0
29.480,v2,5923,0.000000,0.000000,0.060364,-0.044155,-0.000000,0.000000,0.000000,0.000000,1573,1056,0
29.490,v2,5924,0.000000,0.000000,0.061765,-0.054337,-0.000000,0.000000,0.000000,0.000000,1584,1055,0
29.500,v2,5925,0.000000,0.000000,0.060948,-0.060931,-0.000000,0.000000,0.000000,0.000000,1569,1047,0
29.510,v2,5926,0.000000,0.000000,0.062349,-0.067042,-0.000000,0.000000,0.000000,0.000000,1584,1050,0
29.520,v2,5927,0.000000,0.000000,0.059663,-0.073981,-0.000000,0.000000,0.000000,0.000000,1569,1058,0
29.530,v2,5928,0.000000,0.000000,0.060831,-0.080325,-0.000000,0.000000,0.000000,0.000000,1560,1039,0
29.540,v2,5929,0.000000,0.000000,0.062115,-0.084423,-0.000000,0.000000,0.000000,0.000000,1582,1050,0
29.550,v2,5930,0.000000,0.000000,0.063516,-0.086191,-0.000000,0.000000,0.000000,0.000000,1567,1023,0
29.560,v2,5931,0.000000,0.000000,0.063166,-0.086801,-0.000000,0.000000,0.000000,0.000000,1581,1040,0
29.570,v2,5932,0.000000,0.000000,0.066319,-0.083077,-0.000000,0.000000,0.000000,0.000000,1591,1023,0
29.580,v2,5933,0.000000,0.000000,0.062933,-0.069165,-0.000000,0.000000,0.000000,0.000000,1561,1022,0
29.590,v2,5934,0.000000,0.000000,0.062816,-0.054124,-0.000000,0.000000,0.000000,0.000000,1552,1014,0
29.600,v2,5935,0.000000,0.000000,0.066202,-0.036934,-0.000000,0.000000,0.000000,0.000000,1570,1003,0
29.610,v2,5936,0.000000,0.000000,0.066435,-0.021826,-0.000000,0.000000,0.000000,0.000000,1554,985,0
29.620,v2,5937,0.000000,0.000000,0.065501,-0.004549,-0.000000,0.000000,0.000000,0.000000,1561,1000,0
29.630,v2,5938,0.000000,0.000000,0.062466,0.014350,-0.000000,0.000000,0.000000,0.000000,1531,996,0
29.640,v2,5939,0.000000,0.000000,0.065735,0.032032,-0.000000,0.000000,0.000000,0.000000,1535,972,0
29.650,v2,5940,0.000000,0.000000,0.065151,0.049675,-0.000000,0.000000,0.000000,0.000000,1535,977,0
29.660,v2,5941,0.000000,0.000000,0.066435,0.066325,-0.000000,0.000000,0.000000,0.000000,1559,990,0
29.670,v2,5942,0.000000,0.000000,0.064217,0.081062,-0.000000,0.000000,0.000000,0.000000,1535,985,0
29.680,v2,5943,0.000000,0.000000,0.065501,0.094712,-0.000000,0.000000,0.000000,0.000000,1535,974,0
29.690,v2,5944,0.000000,0.000000,0.063867,0.103033,-0.000000,0.000000,0.000000,0.000000,1529,982,0
29.700,v2,5945,0.000000,0.000000,0.060948,0.108280,-0.000000,0.000000,0.000000,0.000000,1525,1003,0
29.710,v2,5946,0.000000,0.000000,0.064100,0.107071,-0.000000,0.000000,0.000000,0.000000,1531,982,0
29.720,v2,5947,0.000000,0.000000,0.063516,0.102540,-0.000000,0.000000,0.000000,0.000000,1534,990,0
29.730,v2,5948,0.000000,0.000000,0.062816,0.096148,-0.000000,0.000000,0.000000,0.000000,1535,997,0
29.740,v2,5949,0.000000,0.000000,0.066085,0.087548,-0.000000,0.000000,0.000000,0.000000,1557,991,0
29.750,v2,5950,0.000000,0.000000,0.062699,0.073725,-0.000000,0.000000,0.000000,0.000000,1535,998,0
29.760,v2,5951,0.000000,0.000000,0.062115,0.060811,-0.000000,0.000000,0.000000,0.000000,1535,1003,0
29.770,v2,5952,0.000000,0.000000,0.061065,0.047585,-0.000000,0.000000,0.000000,0.000000,1563,1040,0
29.780,v2,5953,0.000000,0.000000,0.067486,0.035548,-0.000000,0.000000,0.000000,0.000000,1584,1006,0
29.790,v2,5954,0.000000,0.000000,0.060014,0.022115,-0.000000,0.000000,0.000000,0.000000,1535,1021,0
29.800,v2,5955,0.000000,0.000000,0.063984,0.007216,-0.000000,0.000000,0.000000,0.000000,1570,1022,0
29.810,v2,5956,0.000000,0.000000,0.061415,-0.009978,-0.000000,0.000000,0.000000,0.000000,1566,1040,0
29.820,v2,5957,0.000000,0.000000,0.061532,-0.031804,-0.000000,0.000000,0.000000,0.000000,1567,1040,0
29.830,v2,5958,0.000000,0.000000,0.060014,-0.055821,-0.000000,0.000000,0.000000,0.000000,1569,1055,0
29.840,v2,5959,0.000000,0.000000,0.060714,-0.076562,-0.000000,0.000000,0.000000,0.000000,1581,1061,0
29.850,v2,5960,0.000000,0.000000,0.060364,-0.095035,-0.000000,0.000000,0.000000,0.000000,1574,1057,0
29.860,v2,5961,0.000000,0.000000,0.062349,-0.103715,-0.000000,0.000000,0.000000,0.000000,1596,1062,0
29.870,v2,5962,0.000000,0.000000,0.060014,-0.106862,-0.000000,0.000000,0.000000,0.000000,1586,1072,0
29.880,v2,5963,0.000000,0.000000,0.059897,-0.105289,-0.000000,0.000000,0.000000,0.000000,1585,1072,0
29.890,v2,5964,0.000000,0.000000,0.061065,-0.098805,-0.000000,0.000000,0.000000,0.000000,1578,1055,0
29.900,v2,5965,0.000000,0.000000,0.062582,-0.091387,-0.000000,0.000000,0.000000,0.000000,1590,1054,0
29.910,v2,5966,0.000000,0.000000,0.062582,-0.086510,-0.000000,0.000000,0.000000,0.000000,1584,1048,0
29.920,v2,5967,0.000000,0.000000,0.060948,-0.079242,-0.000000,0.000000,0.000000,0.000000,1588,1066,0
29.930,v2,5968,0.000000,0.000000,0.063984,-0.074820,-0.000000,0.000000,0.000000,0.000000,1586,1038,0
29.940,v2,5969,0.000000,0.000000,0.060831,-0.070631,-0.000000,0.000000,0.000000,0.000000,1561,1040,0
29.950,v2,5970,0.000000,0.000000,0.061999,-0.064663,-0.000000,0.000000,0.000000,0.000000,1569,1038,0
29.960,v2,5971,0.000000,0.000000,0.061765,-0.058754,-0.000000,0.000000,0.000000,0.000000,1572,1043,0
29.970,v2,5972,0.000000,0.000000,0.064451,-0.049146,-0.000000,0.000000,0.000000,0.000000,1567,1015,0
29.980,v2,5973,0.000000,0.000000,0.062699,-0.032375,-0.000000,0.000000,0.000000,0.000000,1535,998,0
29.990,v2,5974,0.000000,0.000000,0.063867,-0.020419,-0.000000,0.000000,0.000000,0.000000,1556,1009,0
30.000,v2,5975,0.000000,0.000000,0.065034,-0.006762,-0.000000,0.000000,0.000000,0.000000,1572,1015,0
30.010,v2,5976,0.000000,0.000000,0.062816,0.002418,-0.000000,0.000000,0.000000,0.000000,1535,997,0
30.020,v2,5977,0.000000,0.000000,0.065735,0.014535,-0.000000,0.000000,0.000000,0.000000,1566,1003,0
30.030,v2,5978,0.000000,0.000000,0.066902,0.024128,-0.000000,0.000000,0.000000,0.000000,1567,994,0
30.040,v2,5979,0.000000,0.000000,0.064100,0.030799,-0.000000,0.000000,0.000000,0.000000,1552,1003,0
30.050,v2,5980,0.000000,0.000000,0.064918,0.035902,-0.000000,0.000000,0.000000,0.000000,1554,998,0
30.060,v2,5981,0.000000,0.000000,0.067253,0.035051,-0.000000,0.000000,0.000000,0.000000,1573,997,0
30.070,v2,5982,0.000000,0.000000,0.062816,0.034234,-0.000000,0.000000,0.000000,0.000000,1535,997,0
30.080,v2,5983,0.000000,0.000000,0.063049,0.035647,-0.000000,0.000000,0.000000,0.000000,1535,995,0
30.090,v2,5984,0.000000,0.000000,0.065034,0.035764,-0.000000,0.000000,0.000000,0.000000,1533,976,0
30.100,v2,5985,0.000000,0.000000,0.062933,0.037592,-0.000000,0.000000,0.000000,0.000000,1530,991,0
30.110,v2,5986,0.000000,0.000000,0.064684,0.034360,-0.000000,0.000000,0.000000,0.000000,1559,1005,0
30.120,v2,5987,0.000000,0.000000,0.063750,0.034837,-0.000000,0.000000,0.000000,0.000000,1554,1008,0
30.130,v2,5988,0.000000,0.000000,0.063984,0.035554,-0.000000,0.000000,0.000000,0.000000,1535,987,0
30.140,v2,5989,0.000000,0.000000,0.063516,0.034604,-0.000000,0.000000,0.000000,0.000000,1535,991,0
30.150,v2,5990,0.000000,0.000000,0.061532,0.035343,-0.000000,0.000000,0.000000,0.000000,1535,1008,0
30.160,v2,5991,0.000000,0.000000,0.062232,0.034584,-0.000000,0.000000,0.000000,0.000000,1535,1002,0
30.170,v2,5992,0.000000,0.000000,0.067603,0.033892,-0.000000,0.000000,0.000000,0.000000,1558,979,0
30.180,v2,5993,0.000000,0.000000,0.067837,0.030840,-0.000000,0.000000,0.000000,0.000000,1559,978,0
30.190,v2,5994,0.000000,0.000000,0.066319,0.028384,-0.000000,0.000000,0.000000,0.000000,1555,987,0
30.200,v2,5995,0.000000,0.000000,0.063283,0.024535,-0.000000,0.000000,0.000000,0.000000,1535,993,0
30.210,v2,5996,0.000000,0.000000,0.065852,0.019973,-0.000000,0.000000,0.000000,0.000000,1579,1015,0
30.220,v2,5997,0.000000,0.000000,0.061648,0.017374,-0.000000,0.000000,0.000000,0.000000,1566,1038,0
30.230,v2,5998,0.000000,0.000000,0.063750,0.008491,-0.000000,0.000000,0.000000,0.000000,1566,1020,0
30.240,v2,5999,0.000000,0.000000,0.060481,-0.000838,-0.000000,0.000000,0.000000,0.000000,1558,1040,0
30.250,v2,6000,0.000000,0.000000,0.062466,-0.009143,-0.000000,0.000000,0.000000,0.000000,1558,1023,0
30.260,v2,6001,0.000000,0.000000,0.060014,-0.016115,-0.000000,0.000000,0.000000,0.000000,1563,1049,0
30.270,v2,6002,0.000000,0.000000,0.060714,-0.021679,-0.000000,0.000000,0.000000,0.000000,1562,1042,0
