# Balancin telemetria  2026-05-26 01:37:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
3.090	+0.000000	+0.004706	-0.028129	-0.164708	+0.576701	-0.346021	-2.731788	-2.731788	191	206	0
3.100	+0.000000	+0.004706	-0.028129	-0.219611	+0.576701	-0.346021	-3.725166	-3.807947	192	206	0
3.110	+0.000000	+0.000000	-0.028129	-0.065883	+0.000000	+0.000000	-0.993377	-0.993377	192	206	0
3.120	+0.000000	+0.000000	-0.028129	-0.098825	+0.000000	+0.000000	-1.572848	-1.572848	193	207	0
3.130	+0.000000	+0.000000	-0.025785	-0.175689	+0.000000	+0.000000	-2.980132	-2.980132	193	207	0
3.140	+0.000000	+0.000000	-0.025785	-0.153728	+0.000000	+0.000000	-2.649007	-2.649007	193	206	0
3.150	+0.000000	+0.000000	-0.025785	-0.175689	+0.000000	+0.000000	-2.897351	-2.897351	194	206	0
3.160	+0.000000	-0.006275	-0.025785	-0.186670	-0.346021	+0.000000	-3.228477	-3.228477	194	207	0
3.170	+0.000000	-0.006275	-0.025785	-0.175689	-0.346021	+0.000000	-2.980132	-2.980132	194	207	0
3.180	+0.000000	+0.000000	-0.025785	-0.197650	+0.000000	+0.000000	-3.311258	-3.311258	194	207	0
3.190	+0.000000	-0.006275	-0.023441	-0.208631	-0.346021	+0.000000	-3.642384	-3.559603	195	207	0
3.200	+0.000000	+0.000000	-0.023441	-0.230592	+0.000000	+0.000000	-3.890728	-3.890728	195	207	0
3.210	+0.000000	+0.000000	-0.023441	-0.230592	+0.000000	+0.000000	-3.890728	-3.890728	196	207	0
3.220	+0.000000	+0.000000	-0.023441	-0.230592	+0.000000	+0.000000	-3.890728	-3.890728	196	207	0
3.230	+0.000000	+0.000000	-0.021097	-0.252553	+0.000000	+0.000000	-4.139073	-4.139073	196	208	0
3.240	+0.000000	+0.000000	-0.021097	-0.241572	+0.000000	+0.000000	-3.973510	-3.973510	197	208	0
3.250	+0.000000	+0.000000	-0.021097	-0.241572	+0.000000	+0.000000	-4.056291	-4.056291	198	208	0
3.260	+0.000000	+0.000000	-0.021097	-0.241572	+0.000000	+0.000000	-4.056291	-4.056291	198	208	0
3.270	+0.000000	+0.000000	-0.018753	-0.241572	+0.000000	+0.000000	-4.056291	-4.056291	198	208	0
3.280	+0.000000	+0.000000	-0.018753	-0.263534	+0.000000	+0.000000	-4.387417	-4.387417	199	209	0
3.290	+0.000000	+0.000000	-0.018753	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	199	209	0
3.300	+0.000000	+0.000000	-0.018753	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	200	209	0
3.310	+0.000000	+0.000000	-0.016409	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	200	209	0
3.320	+0.000000	+0.000000	-0.018753	-0.307456	+0.000000	+0.000000	-5.132450	-5.132450	201	210	0
3.330	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-5.049669	-5.049669	201	210	0
3.340	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-5.132450	-5.132450	202	210	0
3.350	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-4.884106	-4.884106	202	210	0
3.360	+0.000000	+0.000000	-0.016409	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	202	210	0
3.370	+0.000000	+0.000000	-0.016409	-0.307456	+0.000000	+0.000000	-5.132450	-5.132450	203	211	0
3.380	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-5.049669	-5.049669	203	211	0
3.390	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-4.966887	-4.966887	203	212	0
3.400	+0.000000	+0.000000	-0.016409	-0.296475	+0.000000	+0.000000	-4.966887	-4.966887	203	211	0
3.410	+0.000000	+0.000000	-0.014065	-0.296475	+0.000000	+0.000000	-5.049669	-5.049669	204	211	0
3.420	+0.000000	+0.000000	-0.016409	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	204	212	0
3.430	+0.000000	+0.000000	-0.016409	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	204	212	0
3.440	+0.000000	+0.000000	-0.014065	-0.285495	+0.000000	+0.000000	-4.718543	-4.718543	205	212	0
3.450	+0.000000	+0.000000	-0.014065	-0.285495	+0.000000	+0.000000	-4.801325	-4.801325	205	212	0
3.460	+0.000000	+0.000000	-0.014065	-0.285495	+0.000000	+0.000000	-4.718543	-4.718543	205	212	0
3.470	+0.000000	+0.000000	-0.014065	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	206	212	0
3.480	+0.000000	+0.000000	-0.014065	-0.296475	+0.000000	+0.000000	-4.966887	-4.966887	206	213	0
3.490	+0.000000	+0.000000	-0.014065	-0.296475	+0.000000	+0.000000	-4.966887	-4.966887	206	213	0
3.500	+0.000000	+0.000000	-0.011721	-0.296475	+0.000000	+0.000000	-4.966887	-4.966887	207	213	0
3.510	+0.000000	+0.000000	-0.014065	-0.285495	+0.000000	+0.000000	-4.718543	-4.718543	207	214	0
3.520	+0.000000	+0.000000	-0.011721	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	208	214	0
3.530	+0.000000	+0.000000	-0.011721	-0.285495	+0.000000	+0.000000	-4.884106	-4.884106	208	214	0
3.540	+0.000000	+0.000000	-0.011721	-0.285495	+0.000000	+0.000000	-4.801325	-4.801325	209	215	0
3.550	+0.000000	+0.000000	-0.011721	-0.307456	+0.000000	+0.000000	-5.132450	-5.132450	209	215	0
3.560	+0.000000	+0.000000	-0.011721	-0.318436	+0.000000	+0.000000	-5.298013	-5.298013	209	215	0
3.570	+0.000000	+0.000000	-0.011721	-0.318436	+0.000000	+0.000000	-5.463576	-5.463576	210	215	0
3.580	+0.000000	+0.000000	-0.011721	-0.329417	+0.000000	+0.000000	-5.463576	-5.463576	210	216	0
3.590	+0.000000	-0.006275	-0.011721	-0.340397	-0.346021	+0.000000	-5.711921	-5.711921	211	216	0
3.600	+0.000000	-0.006275	-0.009376	-0.340397	-0.346021	+0.000000	-5.711921	-5.711921	211	216	0
3.610	+0.000000	-0.006275	-0.011721	-0.329417	-0.346021	+0.000000	-5.546358	-5.546358	212	217	0
3.620	+0.000000	-0.010980	-0.011721	-0.329417	-0.692042	+0.000000	-5.546358	-5.546358	212	218	0
3.630	+0.000000	-0.015686	-0.009376	-0.340397	-0.922722	+0.000000	-5.711921	-5.711921	213	218	0
3.640	+0.000000	-0.015686	-0.011721	-0.296475	-0.922722	+0.000000	-5.132450	-5.049669	213	218	0
3.650	+0.000000	-0.020392	-0.011721	-0.186670	-1.268743	+0.000000	-3.145695	-3.062914	213	219	0
3.660	+0.000000	-0.015686	-0.011721	-0.252553	-0.922722	+0.000000	-4.387417	-4.304636	214	219	0
3.670	+0.000000	-0.010980	-0.011721	-0.406281	-0.692042	+0.000000	-6.870861	-6.870861	214	220	0
3.680	+0.000000	-0.020392	-0.014065	-0.450203	-0.922722	-0.346021	-7.615894	-7.615894	214	220	0
3.690	+0.000000	-0.040784	-0.016409	-0.592950	-1.845444	-0.692042	-10.016556	-10.016556	213	221	0
3.700	+0.000000	-0.092549	-0.018753	-0.538048	-3.344867	-2.191465	-9.188742	-9.105960	212	222	0
3.710	+0.000000	-0.131765	-0.023441	-0.450203	-4.498270	-3.344867	-7.781457	-7.698675	210	222	0
3.720	+0.000000	-0.156863	-0.023441	-0.175689	-5.074971	-4.267589	-3.062914	-3.062914	209	221	0
3.730	+0.000000	-0.156863	-0.009376	-0.153728	-5.074971	-4.267589	-2.814570	-2.814570	211	216	0
3.740	+0.000000	-0.156863	-0.004688	-0.098825	-5.074971	-4.267589	-1.821192	-1.821192	208	210	0
3.750	+0.000000	-0.142745	-0.009376	-0.340397	-4.844291	-3.575548	-5.877483	-5.877483	202	207	0
3.760	+0.000000	-0.142745	-0.011721	-0.351378	-5.074971	-3.344867	-6.125828	-6.043046	201	206	0
3.770	+0.000000	-0.138039	-0.016409	-0.373339	-4.844291	-3.344867	-6.539735	-6.456954	199	207	0
3.780	+0.000000	-0.138039	-0.028129	-0.098825	-5.074971	-2.998847	-1.903974	-1.821192	197	211	0
3.790	+0.000000	-0.131765	-0.032818	-0.384320	-5.074971	-2.768166	-6.705298	-6.622517	199	215	0
3.800	+0.000000	-0.138039	-0.032818	-0.296475	-5.074971	-2.998847	-5.132450	-5.049669	197	214	0
3.810	+0.000000	-0.138039	-0.028129	-0.274514	-5.420992	-2.768166	-4.801325	-4.718543	196	210	0
3.820	+0.000000	-0.127059	-0.025785	-0.175689	-5.074971	-2.422145	-3.145695	-3.062914	194	206	0
3.830	+0.000000	-0.127059	-0.021097	-0.153728	-5.074971	-2.422145	-2.731788	-2.566225	195	205	0
3.840	+0.000000	-0.117647	-0.028129	-0.340397	-4.844291	-2.191465	-5.960265	-5.877483	193	207	0
3.850	+0.000000	-0.122353	-0.044538	-0.076864	-5.074971	-2.191465	-1.407285	-1.241722	189	212	0
3.860	+0.000000	-0.117647	-0.051571	-0.087845	-4.844291	-2.191465	-1.655629	-1.572848	189	216	0
3.870	+0.000000	-0.106667	-0.049226	-0.010981	-4.498270	-1.845444	-0.248344	-0.165563	190	215	0
3.880	+0.000000	-0.106667	-0.044538	-0.010981	-4.498270	-1.845444	-0.331126	-0.248344	189	212	0
3.890	+0.000000	-0.101961	-0.039850	-0.120786	-4.498270	-1.499423	-2.235099	-2.069536	188	209	0
3.900	+0.000000	-0.097255	-0.032818	-0.164708	-4.267589	-1.499423	-2.897351	-2.814570	191	208	0
3.910	+0.000000	-0.101961	-0.039850	-0.098825	-4.498270	-1.499423	-1.821192	-1.655629	191	211	0
3.920	+0.000000	-0.097255	-0.053915	-0.087845	-4.267589	-1.499423	-1.572848	-1.490066	185	213	0
3.930	+0.000000	-0.086275	-0.058603	-0.098825	-3.921569	-1.268743	-1.821192	-1.738411	182	212	0
3.940	+0.000000	-0.081569	-0.056259	-0.065883	-3.921569	-0.922722	-1.158940	-1.076159	182	211	0
3.950	+0.000000	-0.086275	-0.049226	-0.043922	-3.921569	-1.268743	-0.827815	-0.745033	184	210	0
3.960	+0.000000	-0.086275	-0.051571	-0.065883	-3.921569	-1.268743	-1.241722	-1.158940	185	211	0
3.970	+0.000000	-0.076863	-0.058603	-0.054903	-3.575548	-0.922722	-0.993377	-0.910596	183	214	0
3.980	+0.000000	-0.076863	-0.065635	-0.032942	-3.575548	-0.922722	-0.579470	-0.496689	183	218	0
3.990	+0.000000	-0.072157	-0.065635	+0.065883	-3.344867	-0.922722	+1.158940	+1.241722	185	220	0
4.000	+0.000000	-0.065882	-0.056259	+0.219611	-3.344867	-0.692042	+3.642384	+3.725166	189	219	0
4.010	+0.000000	-0.065882	-0.049226	+0.142747	-2.998847	-0.922722	+2.317881	+2.400662	191	216	0
4.020	+0.000000	-0.056471	-0.044538	+0.153728	-2.768166	-0.692042	+2.566225	+2.649007	192	215	0
4.030	+0.000000	-0.056471	-0.046882	+0.175689	-2.768166	-0.692042	+3.062914	+3.145695	191	215	0
4.040	+0.000000	-0.056471	-0.049226	+0.164708	-2.768166	-0.692042	+2.814570	+2.897351	189	215	0
4.050	+0.000000	-0.047059	-0.056259	+0.219611	-2.191465	-0.692042	+3.642384	+3.725166	187	216	0
4.060	+0.000000	-0.036078	-0.063291	+0.252553	-1.845444	-0.346021	+4.221854	+4.304636	185	218	0
4.070	+0.000000	-0.031373	-0.067979	+0.230592	-1.845444	+0.000000	+3.890728	+3.973510	184	220	0
4.080	+0.000000	-0.020392	-0.070323	+0.208631	-1.268743	+0.000000	+3.476821	+3.559603	185	222	0
4.090	+0.000000	-0.020392	-0.070323	+0.131767	-1.268743	+0.000000	+2.317881	+2.400662	186	223	0
4.100	+0.000000	-0.020392	-0.072668	+0.131767	-1.268743	+0.000000	+2.317881	+2.400662	187	225	0
4.110	+0.000000	-0.010980	-0.070323	+0.208631	-0.692042	+0.000000	+3.559603	+3.642384	187	224	0
4.120	+0.000000	-0.010980	-0.072668	+0.208631	-0.692042	+0.000000	+3.642384	+3.642384	188	225	0
4.130	+0.000000	-0.010980	-0.070323	+0.219611	-0.692042	+0.000000	+3.725166	+3.725166	188	225	0
4.140	+0.000000	-0.006275	-0.070323	+0.252553	-0.346021	+0.000000	+4.387417	+4.387417	189	226	0
4.150	+0.000000	-0.006275	-0.070323	+0.197650	-0.346021	+0.000000	+3.394040	+3.394040	190	227	0
4.160	+0.000000	+0.000000	-0.070323	+0.175689	+0.000000	+0.000000	+3.062914	+3.062914	190	227	0
4.170	+0.000000	+0.004706	-0.070323	+0.197650	+0.230681	+0.000000	+3.311258	+3.311258	190	227	0
4.180	+0.000000	+0.000000	-0.070323	+0.219611	+0.000000	+0.000000	+3.807947	+3.807947	190	227	0
4.190	+0.000000	+0.000000	-0.070323	+0.230592	+0.000000	+0.000000	+3.973510	+3.973510	190	227	0
4.200	+0.000000	+0.000000	-0.067979	+0.219611	+0.000000	+0.000000	+3.807947	+3.807947	191	227	0
4.210	+0.000000	+0.000000	-0.067979	+0.219611	+0.000000	+0.000000	+3.807947	+3.807947	192	227	0
4.220	+0.000000	+0.000000	-0.067979	+0.230592	+0.000000	+0.000000	+3.890728	+3.890728	192	228	0
4.230	+0.000000	+0.000000	-0.067979	+0.230592	+0.000000	+0.000000	+3.973510	+3.973510	193	228	0
4.240	+0.000000	+0.000000	-0.067979	+0.241572	+0.000000	+0.000000	+4.221854	+4.221854	193	229	0
4.250	+0.000000	+0.000000	-0.067979	+0.263534	+0.000000	+0.000000	+4.552980	+4.552980	194	230	0
4.260	+0.000000	+0.000000	-0.067979	+0.274514	+0.000000	+0.000000	+4.635762	+4.635762	195	230	0
4.270	+0.000000	+0.000000	-0.067979	+0.285495	+0.000000	+0.000000	+4.966887	+4.966887	196	232	0
4.280	+0.000000	+0.000000	-0.067979	+0.263534	+0.000000	+0.000000	+4.470199	+4.470199	198	233	0
4.290	+0.000000	+0.000000	-0.067979	+0.274514	+0.000000	+0.000000	+4.635762	+4.635762	199	234	0
4.300	+0.000000	+0.000000	-0.065635	+0.296475	+0.000000	+0.000000	+5.132450	+5.132450	201	235	0
4.310	+0.000000	+0.000000	-0.065635	+0.307456	+0.000000	+0.000000	+5.298013	+5.298013	203	238	0
4.320	+0.000000	+0.004706	-0.065635	+0.329417	+0.230681	+0.000000	+5.629139	+5.546358	205	239	0
4.330	+0.000000	+0.000000	-0.065635	+0.329417	+0.000000	+0.000000	+5.711921	+5.711921	207	242	0
4.340	+0.000000	+0.000000	-0.063291	+0.362359	+0.000000	+0.000000	+6.291391	+6.291391	210	243	0
4.350	+0.000000	+0.009412	-0.060947	+0.406281	+0.230681	+0.230681	+6.953642	+6.953642	213	245	0
4.360	+0.000000	+0.025098	-0.058603	+0.406281	+0.807382	+0.576701	+7.036424	+7.036424	215	246	0
4.370	+0.000000	+0.034510	-0.056259	+0.395300	+1.153403	+0.807382	+6.870861	+6.870861	219	248	0
4.380	+0.000000	+0.050196	-0.056259	+0.439223	+1.730104	+1.153403	+7.615894	+7.615894	221	250	0
4.390	+0.000000	+0.070588	-0.056259	+0.472164	+2.306805	+1.730104	+8.278146	+8.278146	223	252	0
4.400	+0.000000	+0.090980	-0.056259	+0.472164	+2.883506	+2.306805	+8.195364	+8.112583	224	253	0
4.410	+0.000000	+0.116078	-0.058603	+0.494125	+3.806228	+2.883506	+8.609272	+8.609272	221	252	0
4.420	+0.000000	+0.136471	-0.056259	+0.669814	+4.382930	+3.460208	+9.933775	+9.933775	220	249	0
4.430	+0.000000	+0.170980	-0.058603	+0.834523	+5.651672	+4.382930	+9.933775	+9.933775	220	250	0
4.440	+0.000000	-0.194510	-0.065635	+0.318436	+6.459054	+5.651672	+5.711921	+5.629139	215	250	0
4.450	+0.000000	-0.185098	-0.051571	+0.054903	+6.805075	+5.882353	+1.158940	+1.158940	218	245	0
4.460	+0.000000	+0.200784	-0.060947	+0.461184	+6.459054	+5.305652	+8.029801	+8.029801	213	245	0
4.470	+0.000000	-0.194510	-0.056259	+0.560009	+6.805075	+5.305652	+9.768212	+9.768212	213	242	0
4.480	+0.000000	-0.174118	-0.056259	+0.395300	+7.381776	+5.882353	+7.036424	+6.953642	205	235	0
4.490	+0.000000	-0.164706	-0.056259	+0.735698	+7.958478	+5.882353	+9.933775	+9.933775	207	236	0
4.500	+0.000000	-0.149020	-0.075012	+0.658834	+8.535179	+6.228374	+9.933775	+9.933775	201	240	0
4.510	+0.000000	-0.123922	-0.063291	+0.505106	+9.111880	+7.035755	+8.940397	+8.940397	199	232	0
4.520	+0.000000	-0.128627	-0.063291	+0.669814	+8.881200	+7.035755	+9.933775	+9.933775	196	228	0
4.530	+0.000000	-0.114510	-0.072668	+0.549028	+9.457901	+7.381776	+9.685430	+9.602649	189	228	0
4.540	+0.000000	-0.098824	-0.084388	+0.406281	+9.803922	+7.958478	+7.201987	+7.201987	184	229	0
4.550	+0.000000	-0.089412	-0.058603	+0.307456	+10.380623	+7.958478	+5.711921	+5.629139	187	218	0
4.560	+0.000000	-0.098824	-0.070323	+0.483145	+10.034602	+7.727797	+8.692053	+8.609272	178	215	0
4.570	+0.000000	-0.098824	-0.042194	+0.296475	+10.034602	+7.727797	+5.380795	+5.298013	188	210	0
4.580	+0.000000	-0.103529	-0.065635	+0.263534	+10.034602	+7.381776	+4.884106	+4.801325	175	210	0
4.590	+0.000000	-0.108235	-0.051571	+0.120786	+10.034602	+7.035755	+2.483444	+2.400662	184	211	0
4.600	+0.000000	-0.108235	-0.053915	+0.197650	+10.034602	+7.035755	+3.807947	+3.725166	188	216	0
4.610	+0.000000	-0.123922	-0.077356	+0.197650	+9.803922	+6.459054	+3.725166	+3.642384	176	216	0
4.620	+0.000000	-0.123922	-0.072668	+0.021961	+9.803922	+6.459054	+0.745033	+0.662252	178	216	0
4.630	+0.000000	-0.123922	-0.044538	-0.021961	+10.034602	+6.228374	+0.082781	+0.000000	185	209	0
4.640	+0.000000	-0.139608	-0.009376	+0.043922	+9.457901	+5.882353	+1.158940	+1.076159	198	203	0
4.650	+0.000000	-0.144314	+0.000000	-0.263534	+9.457901	+5.651672	-4.139073	-4.304636	204	204	0
4.660	+0.000000	-0.160000	-0.002344	-0.142747	+8.881200	+5.305652	-2.152318	-2.235099	206	207	0
4.670	+0.000000	-0.180392	-0.009376	+0.043922	+8.304498	+4.728950	+1.158940	+1.076159	205	209	0
4.680	+0.000000	-0.185098	-0.007032	-0.373339	+7.958478	+4.728950	-6.125828	-6.208609	210	213	0
4.690	+0.000000	+0.181961	-0.007032	-0.175689	+6.805075	+3.806228	-2.731788	-2.814570	215	218	0
