# Balancin telemetria  2026-05-26 01:39:43
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
9.510	+0.000000	+0.120784	-0.060947	+0.186670	+3.460208	+3.460208	-10.016556	-10.016556	202	234	0
9.520	+0.000000	+0.105098	-0.063291	+1.196882	+3.229527	+2.883506	+9.933775	+9.933775	200	233	0
9.530	+0.000000	+0.039216	-0.065635	+1.284726	+1.153403	+1.153403	+9.933775	+9.933775	198	232	0
9.540	+0.000000	+0.130196	-0.065635	+0.527067	+3.806228	+3.806228	-10.016556	-10.016556	198	232	0
9.550	+0.000000	+0.090980	-0.063291	-0.351378	+2.652826	+2.652826	-10.016556	-10.016556	200	233	0
9.560	+0.000000	-0.020392	-0.053915	-0.219611	-0.922722	-0.346021	+9.933775	+9.933775	200	228	0
9.570	+0.000000	-0.010980	-0.056259	+0.175689	-0.346021	-0.346021	+9.933775	+9.933775	197	226	0
9.580	+0.000000	+0.100392	-0.056259	+0.988251	+2.652826	+3.229527	+9.933775	+9.933775	196	226	0
9.590	+0.000000	+0.000000	-0.056259	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	196	225	0
9.600	+0.000000	+0.155294	-0.070323	-0.483145	+4.728950	+4.382930	-10.016556	-10.016556	189	225	0
9.610	+0.000000	+0.090980	-0.060947	-0.076864	+2.652826	+2.652826	+9.933775	+9.933775	189	221	0
9.620	+0.000000	+0.045490	-0.049226	+0.614912	+1.153403	+1.384083	+9.933775	+9.933775	194	219	0
9.630	+0.000000	+0.150588	-0.056259	-0.197650	+4.382930	+4.382930	-10.016556	-10.016556	192	221	0
9.640	+0.000000	+0.125490	-0.065635	-0.120786	+3.460208	+3.806228	+9.933775	+9.933775	187	222	0
9.650	+0.000000	+0.075294	-0.070323	+0.120786	+2.076125	+2.306805	+9.933775	+9.933775	183	219	0
9.660	+0.000000	+0.150588	-0.070323	+0.746678	+4.382930	+4.382930	+9.933775	+9.933775	180	217	0
9.670	+0.000000	+0.191373	-0.070323	+0.318436	+5.882353	+5.305652	-10.016556	-10.016556	179	217	0
9.680	+0.000000	+0.145882	-0.077356	+0.845503	+4.382930	+4.152249	+9.933775	+9.933775	178	218	0
9.690	+0.000000	+0.090980	-0.058603	+0.494125	+2.652826	+2.652826	-10.016556	-10.016556	183	214	0
9.700	+0.000000	+0.080000	-0.051571	-0.362359	+2.306805	+2.306805	-10.016556	-10.016556	185	212	0
9.710	+0.000000	-0.015686	-0.051571	-0.581970	-0.692042	-0.346021	-10.016556	-10.016556	184	212	0
9.720	+0.000000	-0.092549	-0.049226	+0.351378	-2.422145	-2.998847	+9.933775	+9.933775	185	211	0
9.730	+0.000000	-0.065882	-0.058603	+0.076864	-1.845444	-2.191465	-10.016556	-10.016556	183	214	0
9.740	+0.000000	-0.036078	-0.075012	-0.065883	-0.692042	-1.499423	-10.016556	-10.016556	178	218	0
9.750	+0.000000	-0.131765	-0.070323	-0.900406	-3.575548	-4.267589	-10.016556	-10.016556	179	215	0
9.760	+0.000000	-0.192941	-0.067979	-0.296475	-5.767013	-5.767013	+9.933775	+9.933775	179	214	0
9.770	+0.000000	-0.152157	-0.065635	-0.274514	-4.498270	-4.498270	+7.615894	+7.615894	180	214	0
9.780	+0.000000	-0.026667	-0.056259	-0.054903	-0.692042	-0.922722	+9.933775	+9.933775	187	216	0
9.790	+0.000000	+0.000000	-0.044538	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	191	213	0
9.800	+0.000000	+0.000000	-0.042194	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	191	213	0
9.810	+0.000000	+0.029804	-0.051571	+0.472164	+0.807382	+0.807382	+9.933775	+9.933775	188	215	0
9.820	+0.000000	+0.059608	-0.056259	-0.186670	+1.730104	+1.730104	-10.016556	-10.016556	186	216	0
9.830	+0.000000	+0.059608	-0.060947	+0.032942	+1.730104	+1.730104	+9.933775	+9.933775	183	216	0
9.840	+0.000000	+0.029804	-0.065635	-0.142747	+0.807382	+0.807382	-10.016556	-10.016556	181	215	0
9.850	+0.000000	+0.029804	-0.065635	+0.021961	+0.576701	+1.153403	+9.933775	+9.933775	180	214	0
9.860	+0.000000	+0.000000	-0.063291	+0.450203	+0.000000	+0.000000	+9.933775	+9.933775	180	213	0
9.870	+0.000000	+0.105098	-0.063291	-0.164708	+2.883506	+3.229527	-10.016556	-10.016556	181	214	0
9.880	+0.000000	+0.100392	-0.060947	+0.889426	+2.883506	+2.883506	+9.933775	+9.933775	181	213	0
9.890	+0.000000	+0.045490	-0.060947	+0.933348	+1.153403	+1.384083	+9.933775	+9.933775	181	214	0
9.900	+0.000000	+0.120784	-0.060947	+0.428242	+3.229527	+3.806228	-10.016556	-10.016556	182	214	0
9.910	+0.000000	+0.090980	-0.063291	-0.878445	+2.306805	+2.883506	-10.016556	-10.016556	183	216	0
9.920	+0.000000	-0.040784	-0.049226	-1.141979	-1.268743	-1.268743	-10.016556	-10.016556	188	214	0
9.930	+0.000000	-0.097255	-0.046882	-1.196882	-3.344867	-2.422145	-10.016556	-10.016556	189	213	0
9.940	+0.000000	-0.138039	-0.056259	+0.164708	-4.267589	-3.921569	+9.933775	+9.933775	186	215	0
9.950	+0.000000	-0.106667	-0.060947	+0.263534	-2.998847	-3.344867	+9.933775	+9.933775	183	214	0
9.960	+0.000000	+0.009412	-0.063291	+1.229823	+0.576701	+0.000000	+9.933775	+9.933775	181	213	0
9.970	+0.000000	+0.075294	-0.065635	+0.592950	+2.306805	+2.076125	-10.016556	-10.016556	181	214	0
