# Balancin telemetria  2026-05-25 23:06:01
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
2.370	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	201	0
2.380	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.390	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	202	0
2.400	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.410	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.420	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.430	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.440	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.450	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.460	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.470	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	202	0
2.480	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.490	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.500	+0.000000	+0.000000	-0.030474	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	204	0
2.510	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	187	202	0
2.520	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.530	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.540	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	202	0
2.550	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.560	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	204	0
2.570	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.580	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.590	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.600	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	202	0
2.610	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.620	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	202	0
2.630	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.640	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.650	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	202	0
2.660	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.670	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.680	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	204	0
2.690	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	204	0
2.700	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.710	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.720	+0.000000	+0.000000	-0.030474	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.730	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
2.740	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.750	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.760	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.770	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.780	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
2.790	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
2.800	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
2.810	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.820	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.830	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.840	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.850	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.860	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.870	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.880	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.890	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.900	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	202	0
2.910	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	202	0
2.920	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
2.930	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.940	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
2.950	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
2.960	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	204	0
2.970	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.980	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
2.990	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
3.000	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	201	0
3.010	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	188	203	0
3.020	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	204	0
3.030	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	204	0
3.040	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
3.050	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	204	0
3.060	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.070	+0.000000	+0.000000	-0.028129	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
3.080	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.090	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.100	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.110	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
3.120	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.130	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
3.140	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.150	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
3.160	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
3.170	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
3.180	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
3.190	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.200	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.210	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.220	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
3.230	+0.000000	+0.000000	-0.021097	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.240	+0.000000	+0.000000	-0.023441	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
3.250	+0.000000	+0.000000	-0.021097	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.260	+0.000000	+0.000000	-0.021097	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.270	+0.000000	+0.000000	-0.028129	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	189	203	0
3.280	+0.000000	+0.000000	-0.025785	-0.131767	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
3.290	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.300	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.310	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.320	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.330	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.340	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
3.350	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.360	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
3.370	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.380	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.390	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
3.400	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
3.410	+0.000000	+0.000000	-0.025785	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.420	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
3.430	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.440	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.450	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
3.460	+0.000000	+0.000000	-0.023441	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
3.470	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.480	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.490	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.500	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.510	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.520	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.530	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.540	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.550	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.560	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.570	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.580	+0.000000	+0.004706	-0.021097	-0.142747	+0.000000	+0.230681	+0.000000	+0.000000	192	203	0
3.590	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.600	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.610	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
3.620	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.630	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.640	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	202	0
3.650	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.660	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
3.670	+0.000000	+0.004706	-0.018753	-0.142747	+0.000000	+0.230681	+0.000000	+0.000000	194	203	0
3.680	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.690	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.700	+0.000000	+0.004706	-0.016409	-0.142747	+0.000000	+0.230681	+0.000000	+0.000000	194	202	0
3.710	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.720	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.730	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.740	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.750	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	202	0
3.760	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.770	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	202	0
3.780	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
3.790	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.800	+0.000000	+0.000000	-0.018753	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	204	0
3.810	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	202	0
3.820	+0.000000	+0.000000	-0.016409	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	194	202	0
3.830	+0.000000	+0.000000	-0.021097	-0.142747	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
3.840	+0.000000	+0.000000	-0.021097	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.850	+0.000000	+0.000000	-0.021097	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
3.860	+0.000000	+0.000000	-0.021097	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
3.870	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.880	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.890	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.900	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
3.910	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.920	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
3.930	+0.000000	+0.000000	-0.018753	-0.153728	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
3.940	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
3.950	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
3.960	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	194	204	0
3.970	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
3.980	+0.000000	+0.000000	-0.021097	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
3.990	+0.000000	+0.000000	-0.021097	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.000	+0.000000	+0.000000	-0.021097	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	194	204	0
4.010	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
4.020	+0.000000	+0.000000	-0.023441	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
4.030	+0.000000	+0.000000	-0.023441	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
4.040	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	194	203	0
4.050	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
4.060	+0.000000	+0.000000	-0.021097	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
4.070	+0.000000	+0.000000	-0.018753	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.080	+0.000000	+0.000000	-0.023441	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.090	+0.000000	+0.000000	-0.021097	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.100	+0.000000	+0.000000	-0.025785	-0.164708	+0.000000	+0.000000	+0.000000	+0.000000	191	204	0
4.110	+0.000000	+0.000000	-0.018753	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
4.120	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.130	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
4.140	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.150	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.160	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.170	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.180	+0.000000	+0.000000	-0.018753	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.190	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	204	0
4.200	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.210	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.220	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.230	+0.000000	+0.000000	-0.018753	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	202	0
4.240	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.250	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.260	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.270	+0.000000	+0.000000	-0.018753	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.280	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.290	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.300	+0.000000	+0.000000	-0.023441	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.310	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.320	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.330	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.340	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.350	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.360	+0.000000	+0.000000	-0.018753	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.370	+0.000000	+0.000000	-0.021097	-0.175689	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.380	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.390	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.400	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.410	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.420	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.430	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.440	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.450	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.460	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.470	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.480	+0.000000	+0.000000	-0.025785	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
4.490	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	193	203	0
4.500	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.510	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	190	202	0
4.520	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	201	0
4.530	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.540	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	204	0
4.550	+0.000000	+0.000000	-0.025785	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.560	+0.000000	+0.000000	-0.021097	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.570	+0.000000	+0.000000	-0.018753	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	192	202	0
4.580	+0.000000	+0.000000	-0.025785	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	190	203	0
4.590	+0.000000	+0.000000	-0.023441	-0.186670	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.600	+0.000000	+0.000000	-0.023441	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.610	+0.000000	+0.000000	-0.021097	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.620	+0.000000	+0.000000	-0.025785	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.630	+0.000000	+0.000000	-0.021097	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.640	+0.000000	+0.000000	-0.023441	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.650	+0.000000	+0.000000	-0.023441	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.660	+0.000000	+0.000000	-0.023441	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	202	0
4.670	+0.000000	+0.000000	-0.025785	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	191	203	0
4.680	+0.000000	+0.000000	-0.023441	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
4.690	+0.000000	+0.000000	-0.021097	-0.197650	+0.000000	+0.000000	+0.000000	+0.000000	192	203	0
